"FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"0","Forest","1990","82","Indonesia","118545",""
"0","Forest","1990","208","Ecuador","13817",""
"0","Forest","1990","53","Egypt","44",""
"0","Forest","1990","186","Dominica","50",""
"0","Forest","1990","187","Dominican Republic","1972",""
"0","Forest","1990","132","Denmark","445",""
"0","Forest","1990","72","Djibouti","5.6",""
"0","Forest","1990","105","Democratic People's Republic of Korea","8201",""
"0","Forest","1990","12","Democratic Republic of the Congo","160363",""
"0","Forest","1990","148","Czech Republic","2629",""
"0","Forest","1990","75","Côte d'Ivoire","10222",""
"0","Forest","1990","185","Cuba","2058",""
"0","Forest","1990","88","Cyprus","161.11",""
"0","Forest","1990","172","Costa Rica","2564",""
"0","Forest","1990","147","Croatia","1850",""
"0","Forest","1990","7","Congo","22726",""
"0","Forest","1990","110","Cook Islands","14.9",""
"0","Forest","1990","134","Germany","10741",""
"0","Forest","1990","160","Georgia","2779.3",""
"0","Forest","1990","66","Gambia","442",""
"0","Forest","1990","9","Gabon","22000",""
"0","Forest","1990","112","French Polynesia","55",""
"0","Forest","1990","209","French Guiana","8188",""
"0","Forest","1990","133","France","14537",""
"0","Forest","1990","125","Finland","21889",""
"0","Forest","1990","111","Fiji","952.9",""
"0","Forest","1990","7653870","Falkland Islands","0",""
"0","Forest","1990","642354614","Faeroe Islands","0.1",""
"0","Forest","1990","60","Ethiopia","15114",""
"0","Forest","1990","159","Estonia","2090",""
"0","Forest","1990","62","Eritrea","1621",""
"0","Forest","1990","8","Equatorial Guinea","1860",""
"0","Forest","1990","173","El Salvador","377",""
"0","Forest","1990","171","Belize","1586",""
"0","Forest","1990","55","Benin","5761",""
"0","Forest","1990","182","Bermuda","1",""
"0","Forest","1990","32","Bhutan","3035",""
"0","Forest","1990","205","Bolivia (plurinational state of)","62795",""
"0","Forest","1990","145","Bosnia and Herzegovina","2210",""
"0","Forest","1990","14","Botswana","13718",""
"0","Forest","1990","206","Brazil","574839",""
"0","Forest","1990","129","Austria","3776",""
"0","Forest","1990","157","Azerbaijan","936",""
"0","Forest","1990","180","Bahamas","515",""
"0","Forest","1990","87","Bahrain","0.216",""
"0","Forest","1990","31","Bangladesh","1494",""
"0","Forest","1990","181","Barbados","8.36",""
"0","Forest","1990","158","Belarus","7780",""
"0","Forest","1990","130","Belgium","677.4",""
"0","Forest","1990","184","Cayman Islands","12.7",""
"0","Forest","1990","64","Cape Verde","57.75",""
"0","Forest","1990","65","Chad","13110",""
"0","Forest","1990","6","Central African Republic","23203",""
"0","Forest","1990","102","China","157140.6",""
"0","Forest","1990","216","Chile","15263",""
"0","Forest","1990","22","Comoros","12",""
"0","Forest","1990","207","Colombia","62519",""
"0","Forest","1990","81","Brunei Darussalam","413",""
"0","Forest","1990","183","British Virgin Islands","3.71",""
"0","Forest","1990","63","Burkina Faso","6847",""
"0","Forest","1990","146","Bulgaria","3327",""
"0","Forest","1990","38","Cambodia","12944",""
"0","Forest","1990","4","Burundi","289",""
"0","Forest","1990","203","Canada","310134",""
"0","Forest","1990","5","Cameroon","24316",""
"0","Forest","1990","179","Antigua and Barbuda","10.3",""
"0","Forest","1990","7656221","Anguilla","5.5",""
"0","Forest","1990","13","Angola","60976",""
"0","Forest","1990","80","Andorra","16",""
"0","Forest","1990","123","Australia","154500",""
"0","Forest","1990","7656243","Aruba","0.42",""
"0","Forest","1990","156","Armenia","347",""
"0","Forest","1990","215","Argentina","34793",""
"0","Forest","1990","109","American Samoa","18.388",""
"0","Forest","1990","45","Algeria","1667",""
"0","Forest","1990","144","Albania","789",""
"0","Forest","1990","86","Afghanistan","1350",""
"0","Forest","1990","121","Tonga","9",""
"0","Forest","1990","642354615","Tokelau","0",""
"0","Forest","1990","54","Tunisia","643",""
"0","Forest","1990","199","Trinidad and Tobago","240.7",""
"0","Forest","1990","151","The former Yugoslav Republic of Macedonia","912",""
"0","Forest","1990","41","Thailand","19549",""
"0","Forest","1990","3","Togo","685",""
"0","Forest","1990","7655420","Timor-Leste","966",""
"0","Forest","1990","169","Ukraine","9274",""
"0","Forest","1990","56","Uganda","4751",""
"0","Forest","1990","143","United Kingdom","2611",""
"0","Forest","1990","100","United Arab Emirates","245",""
"0","Forest","1990","168","Turkmenistan","4127",""
"0","Forest","1990","99","Turkey","9680",""
"0","Forest","1990","4921972","Tuvalu","1",""
"0","Forest","1990","7665808","Turks and Caicos Islands","34.4",""
"0","Forest","1990","170","Uzbekistan","3045",""
"0","Forest","1990","122","Vanuatu","440",""
"0","Forest","1990","214","Venezuela (Bolivarian Republic of)","52026",""
"0","Forest","1990","79","Viet Nam","9363",""
"0","Forest","1990","19","United Republic of Tanzania","41495",""
"0","Forest","1990","202","United States Virgin Islands","23.58",""
"0","Forest","1990","200","United States of America","296335",""
"0","Forest","1990","217","Uruguay","920",""
"0","Forest","1990","21","Zimbabwe","22164",""
"0","Forest","2000","86","Afghanistan","1350",""
"0","Forest","2000","144","Albania","769",""
"0","Forest","2000","45","Algeria","1579",""
"0","Forest","1990","4922016","Wallis and Futuna Islands","5.81",""
"0","Forest","1990","4054","Western Sahara","707",""
"0","Forest","1990","101","Yemen","549",""
"0","Forest","1990","20","Zambia","52800",""
"0","Forest","1990","643000373","Saint-Barthélemy","0",""
"0","Forest","1990","198","Saint Vincent and the Grenadines","25.3",""
"0","Forest","1990","197","Saint Pierre and Miquelon","3.4",""
"0","Forest","1990","643000375","Saint Martin (French part)","1",""
"0","Forest","1990","196","Saint Lucia","43.8",""
"0","Forest","1990","195","Saint Kitts and Nevis","11",""
"0","Forest","1990","18","Saint Helena","2",""
"0","Forest","1990","25","Réunion","87",""
"0","Forest","1990","2","Sierra Leone","3118",""
"0","Forest","1990","26","Seychelles","40.7",""
"0","Forest","1990","155","Serbia","2313",""
"0","Forest","1990","71","Senegal","9348",""
"0","Forest","1990","97","Saudi Arabia","977",""
"0","Forest","1990","11","Sao Tome and Principe","27",""
"0","Forest","1990","7655310","San Marino","0",""
"0","Forest","1990","119","Samoa","130",""
"0","Forest","1990","50","Spain","13818.36",""
"0","Forest","1990","37","Sri Lanka","2350",""
"0","Forest","1990","46","Somalia","8282",""
"0","Forest","1990","28","South Africa","9241",""
"0","Forest","1990","154","Slovenia","1188",""
"0","Forest","1990","120","Solomon Islands","2324",""
"0","Forest","1990","85","Singapore","2.3",""
"0","Forest","1990","153","Slovakia","1922",""
"0","Forest","1990","98","Syrian Arab Republic","372",""
"0","Forest","1990","167","Tajikistan","408",""
"0","Forest","1990","128","Sweden","27281",""
"0","Forest","1990","142","Switzerland","1151",""
"0","Forest","1990","643000374","Svalbard and Jan Mayen Islands","0",""
"0","Forest","1990","29","Swaziland","472",""
"0","Forest","1990","74","Sudan","76381",""
"0","Forest","1990","213","Suriname","14776",""
"0","Forest","1990","35","Nepal","4817",""
"0","Forest","1990","5293372","Nauru","0",""
"0","Forest","1990","194","Netherlands Antilles","1.18",""
"0","Forest","1990","140","Netherlands","345",""
"0","Forest","1990","124","New Zealand","7720",""
"0","Forest","1990","115","New Caledonia","839",""
"0","Forest","1990","70","Niger","1945",""
"0","Forest","1990","177","Nicaragua","4514",""
"0","Forest","1990","116","Niue","20.6",""
"0","Forest","1990","1","Nigeria","17234",""
"0","Forest","1990","5293394","Northern Mariana Islands","33.609",""
"0","Forest","1990","643000372","Norfolk Island","0.46",""
"0","Forest","1990","6008","Occupied Palestinian Territory","9.08",""
"0","Forest","1990","126","Norway","9130",""
"0","Forest","1990","36","Pakistan","2527",""
"0","Forest","1990","95","Oman","2",""
"0","Forest","1990","5294032","Palau","38.154",""
"0","Forest","1990","178","Panama","3792",""
"0","Forest","1990","118","Papua New Guinea","31523",""
"0","Forest","1990","211","Paraguay","21157",""
"0","Forest","1990","212","Peru","70156",""
"0","Forest","1990","84","Philippines","6570",""
"0","Forest","1990","7661984","Pitcairn","3.5",""
"0","Forest","1990","150","Poland","8881",""
"0","Forest","1990","141","Portugal","3327",""
"0","Forest","1990","7665786","Puerto Rico","287",""
"0","Forest","1990","96","Qatar","0",""
"0","Forest","1990","106","Republic of Korea","6370",""
"0","Forest","1990","165","Republic of Moldova","319",""
"0","Forest","1990","152","Romania","6371",""
"0","Forest","1990","166","Russian Federation","808949.9",""
"0","Forest","1990","10","Rwanda","318",""
"0","Forest","1990","163","Latvia","3173",""
"0","Forest","1990","39","Lao People's Democratic Republic","17314",""
"0","Forest","1990","162","Kyrgyzstan","836.4",""
"0","Forest","1990","93","Kuwait","3.45",""
"0","Forest","1990","58","Libyan Arab Jamahiriya","217",""
"0","Forest","1990","78","Liberia","4929",""
"0","Forest","1990","27","Lesotho","40",""
"0","Forest","1990","94","Lebanon","131",""
"0","Forest","1990","23","Madagascar","13692",""
"0","Forest","1990","131","Luxembourg","85.8",""
"0","Forest","1990","164","Lithuania","1945",""
"0","Forest","1990","138","Liechtenstein","6.5",""
"0","Forest","1990","68","Mali","14072",""
"0","Forest","1990","34","Maldives","0.9",""
"0","Forest","1990","83","Malaysia","22376",""
"0","Forest","1990","15","Malawi","3896",""
"0","Forest","1990","192","Martinique","48.5",""
"0","Forest","1990","69","Mauritania","415",""
"0","Forest","1990","139","Malta","0.347",""
"0","Forest","1990","5293301","Marshall Islands","12.636",""
"0","Forest","1990","176","Mexico","70291",""
"0","Forest","1990","4921994","Micronesia (Federated States of)","63.584",""
"0","Forest","1990","24","Mauritius","38.8",""
"0","Forest","1990","7661379","Mayotte","17.693",""
"0","Forest","1990","643000290","Montenegro","543",""
"0","Forest","1990","193","Montserrat","3.5",""
"0","Forest","1990","7655168","Monaco","0",""
"0","Forest","1990","107","Mongolia","12536",""
"0","Forest","1990","40","Myanmar","39218",""
"0","Forest","1990","17","Namibia","8762",""
"0","Forest","1990","57","Morocco","5049",""
"0","Forest","1990","16","Mozambique","43378",""
"3","Other wooded land","2000","3","Togo","1246",""
"3","Other wooded land","2000","642354615","Tokelau","0",""
"3","Other wooded land","2000","121","Tonga","0",""
"3","Other wooded land","2000","199","Trinidad and Tobago","76.5",""
"3","Other wooded land","2000","54","Tunisia","314",""
"3","Other wooded land","2000","99","Turkey","10702",""
"3","Other wooded land","2000","168","Turkmenistan","0",""
"3","Other wooded land","2000","7665808","Turks and Caicos Islands","0",""
"3","Other wooded land","2000","29","Swaziland","289",""
"3","Other wooded land","2000","128","Sweden","3236",""
"3","Other wooded land","2000","142","Switzerland","63",""
"3","Other wooded land","2000","98","Syrian Arab Republic","35",""
"3","Other wooded land","2000","167","Tajikistan","142",""
"3","Other wooded land","2000","41","Thailand","0",""
"3","Other wooded land","2000","151","The former Yugoslav Republic of Macedonia","143",""
"3","Other wooded land","2000","7655420","Timor-Leste","0",""
"3","Other wooded land","2000","46","Somalia","0",""
"3","Other wooded land","2000","120","Solomon Islands","102",""
"3","Other wooded land","2000","50","Spain","10366.68",""
"3","Other wooded land","2000","28","South Africa","24558",""
"3","Other wooded land","2000","74","Sudan","54153",""
"3","Other wooded land","2000","37","Sri Lanka","0",""
"3","Other wooded land","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"3","Other wooded land","2000","213","Suriname","0",""
"3","Other wooded land","2000","71","Senegal","5101",""
"3","Other wooded land","2000","97","Saudi Arabia","1117",""
"3","Other wooded land","2000","26","Seychelles","0",""
"3","Other wooded land","2000","155","Serbia","521",""
"3","Other wooded land","2000","85","Singapore","0",""
"3","Other wooded land","2000","2","Sierra Leone","440",""
"3","Other wooded land","2000","154","Slovenia","38",""
"3","Other wooded land","2000","153","Slovakia","0",""
"3","Other wooded land","2000","197","Saint Pierre and Miquelon","0",""
"3","Other wooded land","2000","198","Saint Vincent and the Grenadines","0",""
"3","Other wooded land","2000","196","Saint Lucia","0",""
"3","Other wooded land","2000","643000375","Saint Martin (French part)","1",""
"3","Other wooded land","2000","7655310","San Marino","0",""
"3","Other wooded land","2000","11","Sao Tome and Principe","29",""
"3","Other wooded land","2000","643000373","Saint-Barthélemy","0.5",""
"3","Other wooded land","2000","119","Samoa","22",""
"3","Other wooded land","2000","152","Romania","234",""
"3","Other wooded land","2000","166","Russian Federation","71606.6",""
"3","Other wooded land","2000","106","Republic of Korea","0",""
"3","Other wooded land","2000","165","Republic of Moldova","31",""
"3","Other wooded land","2000","18","Saint Helena","0",""
"3","Other wooded land","2000","195","Saint Kitts and Nevis","2.2",""
"3","Other wooded land","2000","10","Rwanda","61",""
"3","Other wooded land","2000","25","Réunion","54",""
"3","Other wooded land","2000","7661984","Pitcairn","0.5",""
"3","Other wooded land","2000","84","Philippines","6672",""
"3","Other wooded land","2000","212","Peru","22132",""
"3","Other wooded land","2000","211","Paraguay","0",""
"3","Other wooded land","2000","96","Qatar","0.5",""
"3","Other wooded land","2000","7665786","Puerto Rico","0",""
"3","Other wooded land","2000","141","Portugal","101",""
"3","Other wooded land","2000","150","Poland","0",""
"3","Other wooded land","2000","95","Oman","1303",""
"3","Other wooded land","2000","6008","Occupied Palestinian Territory","0",""
"3","Other wooded land","2000","126","Norway","2699",""
"3","Other wooded land","2000","5293394","Northern Mariana Islands","0",""
"3","Other wooded land","2000","118","Papua New Guinea","4474",""
"3","Other wooded land","2000","178","Panama","1124",""
"3","Other wooded land","2000","5294032","Palau","0",""
"3","Other wooded land","2000","36","Pakistan","1323",""
"3","Other wooded land","2005","207","Colombia","22727",""
"3","Other wooded land","2005","22","Comoros","0",""
"3","Other wooded land","2005","7","Congo","10547",""
"3","Other wooded land","2005","110","Cook Islands","0",""
"3","Other wooded land","2005","6","Central African Republic","10122",""
"3","Other wooded land","2005","65","Chad","9152",""
"3","Other wooded land","2005","216","Chile","14674",""
"3","Other wooded land","2005","102","China","104332.9",""
"3","Other wooded land","2005","5","Cameroon","12715",""
"3","Other wooded land","2005","203","Canada","91951",""
"3","Other wooded land","2005","64","Cape Verde","0",""
"3","Other wooded land","2005","184","Cayman Islands","0",""
"3","Other wooded land","2005","146","Bulgaria","26",""
