"Forest/Other wooded land (code)","Forest/Other wooded land","FRA categories (code)","FRA categories","Year","Country (code)","Country","Value","Flag"
"1","Other wooded land","5","Soil carbon","1990","125","Finland","493",""
"1","Other wooded land","5","Soil carbon","1990","113","Guam","0",""
"1","Other wooded land","5","Soil carbon","1990","643000370","Guernsey","0",""
"1","Other wooded land","5","Soil carbon","1990","7655146","Gibraltar","0",""
"1","Other wooded land","5","Soil carbon","1990","189","Guadeloupe","0.002",""
"1","Other wooded land","4","Carbon in living biomass","2010","642354615","Tokelau","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","7655420","Timor-Leste","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","199","Trinidad and Tobago","3.55",""
"1","Other wooded land","4","Carbon in living biomass","2010","121","Tonga","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","29","Swaziland","5.7",""
"1","Other wooded land","4","Carbon in living biomass","2010","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","167","Tajikistan","0.33",""
"1","Other wooded land","4","Carbon in living biomass","2010","128","Sweden","6.2",""
"1","Other wooded land","4","Carbon in living biomass","2010","154","Slovenia","0.5",""
"1","Other wooded land","4","Carbon in living biomass","2010","85","Singapore","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","74","Sudan","575",""
"1","Other wooded land","4","Carbon in living biomass","2010","28","South Africa","990.8",""
"1","Other wooded land","4","Carbon in living biomass","2010","97","Saudi Arabia","4.03",""
"1","Other wooded land","4","Carbon in living biomass","2010","7655310","San Marino","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","2","Sierra Leone","5.63",""
"1","Other wooded land","4","Carbon in living biomass","2010","71","Senegal","22",""
"1","Other wooded land","5","Soil carbon","1990","45","Algeria","3",""
"1","Other wooded land","5","Soil carbon","1990","109","American Samoa","0",""
"1","Other wooded land","5","Soil carbon","1990","7656221","Anguilla","0",""
"1","Other wooded land","5","Soil carbon","1990","215","Argentina","2322",""
"1","Other wooded land","4","Carbon in living biomass","2010","4054","Western Sahara","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","101","Yemen","12.21",""
"1","Other wooded land","4","Carbon in living biomass","2010","20","Zambia","105.15",""
"1","Other wooded land","5","Soil carbon","1990","144","Albania","22.5",""
"1","Other wooded land","4","Carbon in living biomass","2010","56","Uganda","20.2",""
"1","Other wooded land","4","Carbon in living biomass","2010","100","United Arab Emirates","0.11",""
"1","Other wooded land","4","Carbon in living biomass","2010","143","United Kingdom","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","19","United Republic of Tanzania","609",""
"1","Other wooded land","4","Carbon in living biomass","2010","54","Tunisia","0.3",""
"1","Other wooded land","4","Carbon in living biomass","2010","99","Turkey","193.461",""
"1","Other wooded land","4","Carbon in living biomass","2010","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","4921972","Tuvalu","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","643000372","Norfolk Island","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","116","Niue","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","70","Niger","38",""
"1","Other wooded land","4","Carbon in living biomass","2010","124","New Zealand","111",""
"1","Other wooded land","4","Carbon in living biomass","2010","140","Netherlands","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","35","Nepal","43",""
"1","Other wooded land","4","Carbon in living biomass","2010","5293372","Nauru","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","17","Namibia","135.13",""
"1","Other wooded land","4","Carbon in living biomass","2010","16","Mozambique","900",""
"1","Other wooded land","4","Carbon in living biomass","2010","57","Morocco","0.19",""
"1","Other wooded land","4","Carbon in living biomass","2010","107","Mongolia","3.18",""
"1","Other wooded land","4","Carbon in living biomass","2010","7655168","Monaco","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","176","Mexico","224",""
"1","Other wooded land","4","Carbon in living biomass","2010","24","Mauritius","0.45",""
"1","Other wooded land","4","Carbon in living biomass","2010","69","Mauritania","46",""
"1","Other wooded land","4","Carbon in living biomass","2010","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","25","R?union","0.7",""
"1","Other wooded land","4","Carbon in living biomass","2010","196","Saint Lucia","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","166","Russian Federation","370",""
"1","Other wooded land","4","Carbon in living biomass","2010","10","Rwanda","1.128",""
"1","Other wooded land","4","Carbon in living biomass","2010","106","Republic of Korea","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","165","Republic of Moldova","3.46",""
"1","Other wooded land","4","Carbon in living biomass","2010","84","Philippines","175.86",""
"1","Other wooded land","4","Carbon in living biomass","2010","150","Poland","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","178","Panama","30.1",""
"1","Other wooded land","4","Carbon in living biomass","2010","118","Papua New Guinea","157.9",""
"1","Other wooded land","4","Carbon in living biomass","2010","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","5294032","Palau","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","4","Carbon in living biomass","2010","126","Norway","11",""
"1","Other wooded land","3","Carbon in litter","2000","4054","Western Sahara","0",""
"1","Other wooded land","3","Carbon in litter","2000","19","United Republic of Tanzania","31",""
"1","Other wooded land","3","Carbon in litter","2000","143","United Kingdom","0",""
"1","Other wooded land","3","Carbon in litter","2000","56","Uganda","5",""
"1","Other wooded land","3","Carbon in litter","2000","4921972","Tuvalu","0",""
"1","Other wooded land","3","Carbon in litter","2000","7665808","Turks and Caicos Islands","0",""
"1","Other wooded land","3","Carbon in litter","2000","54","Tunisia","9.1",""
"1","Other wooded land","3","Carbon in litter","2000","199","Trinidad and Tobago","0.16",""
"1","Other wooded land","3","Carbon in litter","2000","121","Tonga","0",""
"1","Other wooded land","3","Carbon in litter","2000","642354615","Tokelau","0",""
"1","Other wooded land","3","Carbon in litter","2000","7655420","Timor-Leste","0",""
"1","Other wooded land","3","Carbon in litter","2000","142","Switzerland","2",""
"1","Other wooded land","3","Carbon in litter","2000","128","Sweden","17.2",""
"1","Other wooded land","3","Carbon in litter","2000","29","Swaziland","0.8",""
"1","Other wooded land","3","Carbon in litter","2000","643000374","Svalbard and Jan Mayen Islands","0",""
"1","Other wooded land","3","Carbon in litter","2000","74","Sudan","114",""
"1","Other wooded land","3","Carbon in litter","2000","85","Singapore","0",""
"1","Other wooded land","3","Carbon in litter","2000","154","Slovenia","0.1",""
"1","Other wooded land","3","Carbon in litter","2000","97","Saudi Arabia","2.47",""
"1","Other wooded land","3","Carbon in litter","2000","2","Sierra Leone","0.93",""
"1","Other wooded land","3","Carbon in litter","2000","198","Saint Vincent and the Grenadines","0",""
"1","Other wooded land","3","Carbon in litter","2000","7655310","San Marino","0",""
"1","Other wooded land","3","Carbon in litter","2000","196","Saint Lucia","0",""
"1","Other wooded land","3","Carbon in litter","2000","197","Saint Pierre and Miquelon","0",""
"1","Other wooded land","3","Carbon in litter","2000","106","Republic of Korea","0",""
"1","Other wooded land","3","Carbon in litter","2000","10","Rwanda","0.1281",""
"1","Other wooded land","3","Carbon in litter","2000","84","Philippines","14.01",""
"1","Other wooded land","3","Carbon in litter","2000","150","Poland","0",""
"1","Other wooded land","3","Carbon in litter","2000","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","3","Carbon in litter","2000","5294032","Palau","0",""
"1","Other wooded land","3","Carbon in litter","2000","643000372","Norfolk Island","0",""
"1","Other wooded land","3","Carbon in litter","2000","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","3","Carbon in litter","2000","140","Netherlands","0",""
"1","Other wooded land","3","Carbon in litter","2000","35","Nepal","3.45",""
"1","Other wooded land","3","Carbon in litter","2000","116","Niue","0",""
"1","Other wooded land","3","Carbon in litter","2000","70","Niger","8",""
"1","Other wooded land","3","Carbon in litter","2000","16","Mozambique","31",""
"1","Other wooded land","3","Carbon in litter","2000","57","Morocco","1.3",""
"1","Other wooded land","3","Carbon in litter","2000","5293372","Nauru","0",""
"1","Other wooded land","3","Carbon in litter","2000","17","Namibia","24.24",""
"1","Other wooded land","3","Carbon in litter","2000","24","Mauritius","0.04",""
"1","Other wooded land","3","Carbon in litter","2000","69","Mauritania","8.71",""
"1","Other wooded land","3","Carbon in litter","2000","7655168","Monaco","0",""
"1","Other wooded land","3","Carbon in litter","2000","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","3","Carbon in litter","2000","68","Mali","34.66",""
"1","Other wooded land","3","Carbon in litter","2000","34","Maldives","0",""
"1","Other wooded land","3","Carbon in litter","2000","5293301","Marshall Islands","0",""
"1","Other wooded land","3","Carbon in litter","2000","139","Malta","0",""
"1","Other wooded land","3","Carbon in litter","2000","163","Latvia","2.54",""
"1","Other wooded land","3","Carbon in litter","2000","27","Lesotho","3.36",""
"1","Other wooded land","3","Carbon in litter","2000","164","Lithuania","2",""
"1","Other wooded land","3","Carbon in litter","2000","23","Madagascar","38.68",""
"1","Other wooded land","3","Carbon in litter","2000","73","Kenya","60.5",""
"1","Other wooded land","3","Carbon in litter","2000","114","Kiribati","0",""
"1","Other wooded land","3","Carbon in litter","2000","93","Kuwait","0",""
"1","Other wooded land","3","Carbon in litter","2000","39","Lao People's Democratic Republic","9",""
"1","Other wooded land","3","Carbon in litter","2000","149","Hungary","0",""
"1","Other wooded land","3","Carbon in litter","2000","127","Iceland","0.338",""
"1","Other wooded land","3","Carbon in litter","2000","7655849","Isle of Man","0",""
"1","Other wooded land","3","Carbon in litter","2000","643000371","Jersey","0",""
"1","Other wooded land","3","Carbon in litter","2000","189","Guadeloupe","0",""
"1","Other wooded land","3","Carbon in litter","2000","113","Guam","0",""
"1","Other wooded land","3","Carbon in litter","2000","643000370","Guernsey","0",""
"1","Other wooded land","3","Carbon in litter","2000","7657948","Holy See","0",""
"1","Other wooded land","3","Carbon in litter","2005","643000372","Norfolk Island","0",""
"1","Other wooded land","3","Carbon in litter","2005","116","Niue","0",""
"1","Other wooded land","3","Carbon in litter","2005","70","Niger","8",""
"1","Other wooded land","3","Carbon in litter","2005","124","New Zealand","9",""
"1","Other wooded land","3","Carbon in litter","2005","84","Philippines","17.64",""
"1","Other wooded land","3","Carbon in litter","2005","5294032","Palau","0",""
"1","Other wooded land","3","Carbon in litter","2005","6008","Occupied Palestinian Territory","0",""
"1","Other wooded land","3","Carbon in litter","2005","5293394","Northern Mariana Islands","0",""
"1","Other wooded land","3","Carbon in litter","2005","16","Mozambique","31",""
"1","Other wooded land","3","Carbon in litter","2005","57","Morocco","2",""
"1","Other wooded land","3","Carbon in litter","2005","7655168","Monaco","0",""
"1","Other wooded land","3","Carbon in litter","2005","4921994","Micronesia (Federated States of)","0",""
"1","Other wooded land","3","Carbon in litter","2005","140","Netherlands","0",""
"1","Other wooded land","3","Carbon in litter","2005","35","Nepal","3.45",""
"1","Other wooded land","3","Carbon in litter","2005","5293372","Nauru","0",""
"1","Other wooded land","3","Carbon in litter","2005","17","Namibia","23.72",""
"1","Other wooded land","3","Carbon in litter","2005","34","Maldives","0",""
"1","Other wooded land","3","Carbon in litter","2005","68","Mali","28.85",""
"1","Other wooded land","3","Carbon in litter","2005","164","Lithuania","1.8",""
"1","Other wooded land","3","Carbon in litter","2005","23","Madagascar","35.81",""
"1","Other wooded land","3","Carbon in litter","2005","69","Mauritania","8.71",""
"1","Other wooded land","3","Carbon in litter","2005","24","Mauritius","0.03",""
"1","Other wooded land","3","Carbon in litter","2005","139","Malta","0",""
"1","Other wooded land","3","Carbon in litter","2005","5293301","Marshall Islands","0",""
"1","Other wooded land","3","Carbon in litter","2005","114","Kiribati","0",""
"1","Other wooded land","3","Carbon in litter","2005","93","Kuwait","0",""
"1","Other wooded land","3","Carbon in litter","2005","643000371","Jersey","0",""
"1","Other wooded land","3","Carbon in litter","2005","73","Kenya","60.3",""
"1","Other wooded land","3","Carbon in litter","2005","94","Lebanon","2.109",""
"1","Other wooded land","3","Carbon in litter","2005","27","Lesotho","3.02",""
"1","Other wooded land","3","Carbon in litter","2005","39","Lao People's Democratic Republic","9",""
"1","Other wooded land","3","Carbon in litter","2005","163","Latvia","2.37",""
